OrderID,OrderDate,Branch,City,CustomerType,Gender,ProductLine,UnitPrice,Quantity,Payment,Total,COGS,GrossIncome,GrossMargin%,Rating
ORD1409,2025-02-13,B,Monterrey,New,Female,Gaming,524.05,4,Credit Card,2096.2,1573.98,522.2199999999998,24.91,7.0
ORD1410,2025-02-14,A,Monterrey,New,Female,Audio,265.89,4,Cash,1063.56,798.6,264.9599999999999,24.91,8.3
ORD1411,2025-02-15,B,Mexico City,Returning,Female,Gaming,493.13,2,Credit Card,986.26,740.56,245.70000000000005,24.91,9.2
ORD1412,2025-02-16,B,Mexico City,New,Male,TV,1321.14,2,Ewallet,2642.28,1984.02,658.2600000000002,24.91,5.1
ORD1413,2025-02-17,B,Guadalajara,New,Female,Gaming,1494.68,2,Ewallet,2989.36,2244.63,744.73,24.91,8.8
ORD1414,2025-02-18,B,Mexico City,New,Female,TV,584.05,3,Credit Card,1752.15,1315.64,436.51,24.91,7.3
ORD1415,2025-02-19,A,Mexico City,New,Male,Laptop,700.49,2,Credit Card,1400.98,1051.96,349.02,24.91,6.4
ORD1416,2025-02-20,B,Monterrey,Returning,Male,Audio,1097.0,4,Credit Card,4388.0,3294.83,1093.17,24.91,4.8
ORD1417,2025-02-21,B,Mexico City,New,Female,Laptop,1334.98,1,Credit Card,1334.98,1002.4,332.58000000000004,24.91,9.2
ORD1418,2025-02-22,C,Monterrey,New,Female,Smartphone,909.91,3,Cash,2729.73,2049.68,680.0500000000002,24.91,4.9
ORD1419,2025-02-23,B,Monterrey,New,Female,Laptop,617.71,2,Credit Card,1235.42,927.64,307.7800000000001,24.91,5.9
ORD1420,2025-02-24,C,Monterrey,New,Female,TV,648.3,3,Cash,1944.9,1460.37,484.5300000000002,24.91,5.7
ORD1421,2025-02-25,A,Guadalajara,Returning,Male,Laptop,1058.65,3,Ewallet,3175.95,2384.74,791.21,24.91,9.2
ORD1422,2025-02-26,A,Guadalajara,Returning,Female,Laptop,54.67,2,Credit Card,109.34,82.1,27.24000000000001,24.91,8.0
ORD1423,2025-02-27,A,Guadalajara,New,Female,Audio,948.4,3,Cash,2845.2,2136.38,708.8199999999997,24.91,8.8
ORD1424,2025-02-28,A,Monterrey,New,Male,Laptop,565.46,1,Credit Card,565.46,424.59,140.87000000000006,24.91,5.5
ORD1425,2025-03-01,C,Guadalajara,New,Female,Audio,1201.59,4,Ewallet,4806.36,3608.97,1197.3899999999999,24.91,7.7
ORD1426,2025-03-02,B,Guadalajara,New,Male,Accessories,184.84,4,Ewallet,739.36,555.17,184.19000000000005,24.91,7.4
ORD1427,2025-03-03,A,Mexico City,New,Male,Smartphone,902.89,1,Ewallet,902.89,677.96,224.92999999999995,24.91,9.0
ORD1428,2025-03-04,B,Guadalajara,New,Male,Audio,747.41,3,Credit Card,2242.23,1683.63,558.5999999999999,24.91,9.4
ORD1429,2025-03-05,C,Guadalajara,Returning,Female,TV,981.37,2,Credit Card,1962.74,1473.77,488.97,24.91,4.1
ORD1430,2025-03-06,C,Monterrey,New,Female,Accessories,144.04,3,Cash,432.12,324.47,107.64999999999998,24.91,8.0
ORD1431,2025-03-07,C,Monterrey,Returning,Male,Audio,890.98,1,Ewallet,890.98,669.01,221.97000000000003,24.91,4.3
ORD1432,2025-03-08,A,Monterrey,Returning,Female,Audio,864.15,3,Credit Card,2592.45,1946.6,645.8499999999999,24.91,7.3
ORD1433,2025-03-09,B,Monterrey,New,Female,Smartphone,862.96,4,Ewallet,3451.84,2591.89,859.9500000000003,24.91,5.7
ORD1434,2025-03-10,B,Monterrey,Returning,Male,TV,925.06,3,Ewallet,2775.18,2083.81,691.3699999999999,24.91,5.8
ORD1435,2025-03-11,B,Monterrey,Returning,Male,Gaming,1030.88,1,Cash,1030.88,774.06,256.82000000000016,24.91,6.1
ORD1436,2025-03-12,C,Guadalajara,Returning,Female,Gaming,1217.23,4,Cash,4868.92,3655.94,1212.98,24.91,7.7
ORD1437,2025-03-13,A,Monterrey,Returning,Male,Audio,441.24,3,Cash,1323.72,993.95,329.77,24.91,6.0
ORD1438,2025-03-14,C,Monterrey,Returning,Female,Laptop,1246.32,3,Cash,3738.96,2807.49,931.4700000000003,24.91,8.4
ORD1439,2025-03-15,C,Mexico City,Returning,Female,TV,772.47,4,Ewallet,3089.88,2320.11,769.77,24.91,6.4
ORD1440,2025-03-16,B,Guadalajara,New,Female,Accessories,161.73,2,Cash,323.46,242.88,80.57999999999998,24.91,4.4
ORD1441,2025-03-17,C,Guadalajara,Returning,Female,Laptop,134.9,4,Cash,539.6,405.17,134.43,24.91,8.7
ORD1442,2025-03-18,B,Guadalajara,Returning,Male,Laptop,534.65,2,Cash,1069.3,802.91,266.39,24.91,5.7
ORD1443,2025-03-19,A,Monterrey,Returning,Male,TV,1188.1,1,Cash,1188.1,892.11,295.9899999999999,24.91,6.6
ORD1444,2025-03-20,B,Monterrey,New,Male,Audio,1076.14,1,Ewallet,1076.14,808.04,268.10000000000014,24.91,8.1
ORD1445,2025-03-21,A,Monterrey,Returning,Male,Audio,1193.49,4,Cash,4773.96,3584.64,1189.3200000000002,24.91,6.0
ORD1446,2025-03-22,B,Mexico City,New,Female,Audio,800.04,4,Ewallet,3200.16,2402.91,797.25,24.91,4.3
ORD1447,2025-03-23,C,Monterrey,Returning,Female,Audio,688.29,1,Credit Card,688.29,516.82,171.4699999999999,24.91,6.2
ORD1448,2025-03-24,C,Mexico City,New,Male,Gaming,263.81,2,Ewallet,527.62,396.18,131.44,24.91,9.7
ORD1449,2025-03-25,A,Guadalajara,New,Female,Audio,525.88,1,Ewallet,525.88,394.87,131.01,24.91,7.9
ORD1450,2025-03-26,A,Monterrey,Returning,Female,Gaming,679.33,4,Cash,2717.32,2040.36,676.9600000000003,24.91,8.0
ORD1451,2025-03-27,A,Mexico City,Returning,Female,Gaming,178.47,1,Credit Card,178.47,134.01,44.46000000000001,24.91,7.8
ORD1452,2025-03-28,B,Mexico City,New,Male,Audio,369.89,4,Credit Card,1479.56,1110.96,368.5999999999999,24.91,5.2
ORD1453,2025-03-29,B,Monterrey,Returning,Male,Smartphone,917.43,4,Credit Card,3669.72,2755.49,914.23,24.91,6.5
ORD1454,2025-03-30,A,Guadalajara,New,Male,Accessories,1116.71,1,Credit Card,1116.71,838.51,278.20000000000005,24.91,8.5
ORD1455,2025-03-31,C,Guadalajara,New,Female,Laptop,1497.6,2,Ewallet,2995.2,2249.02,746.1799999999998,24.91,4.6
ORD1456,2025-04-01,B,Guadalajara,New,Male,Gaming,1403.01,3,Credit Card,4209.03,3160.45,1048.58,24.91,5.7
ORD1457,2025-04-02,B,Mexico City,New,Male,TV,981.72,1,Ewallet,981.72,737.15,244.57000000000005,24.91,5.7
ORD1458,2025-04-03,B,Mexico City,New,Male,TV,660.81,3,Ewallet,1982.43,1488.55,493.8800000000001,24.91,6.6
ORD1459,2025-04-04,A,Mexico City,Returning,Male,Accessories,972.46,1,Ewallet,972.46,730.19,242.26999999999998,24.91,9.9
ORD1460,2025-04-05,A,Mexico City,New,Male,TV,1189.19,3,Credit Card,3567.57,2678.79,888.7800000000002,24.91,4.4
ORD1461,2025-04-06,A,Guadalajara,New,Male,Smartphone,221.59,2,Cash,443.18,332.77,110.41000000000003,24.91,7.1
ORD1462,2025-04-07,A,Monterrey,Returning,Female,TV,644.36,2,Cash,1288.72,967.67,321.05000000000007,24.91,5.1
ORD1463,2025-04-08,A,Mexico City,New,Female,Laptop,1267.71,1,Credit Card,1267.71,951.89,315.82000000000005,24.91,9.8
ORD1464,2025-04-09,C,Mexico City,Returning,Male,Laptop,606.56,4,Cash,2426.24,1821.8,604.4399999999998,24.91,4.7
ORD1465,2025-04-10,C,Guadalajara,Returning,Male,Gaming,879.21,3,Cash,2637.63,1980.53,657.1000000000001,24.91,6.4
ORD1466,2025-04-11,A,Monterrey,Returning,Female,Audio,902.27,4,Ewallet,3609.08,2709.96,899.1199999999999,24.91,8.4
ORD1467,2025-04-12,B,Monterrey,New,Female,Smartphone,317.49,4,Ewallet,1269.96,953.58,316.38,24.91,8.2
ORD1468,2025-04-13,A,Guadalajara,New,Male,Gaming,575.24,4,Credit Card,2300.96,1727.73,573.23,24.91,6.5
ORD1469,2025-04-14,C,Guadalajara,New,Male,Smartphone,535.04,2,Credit Card,1070.08,803.49,266.5899999999999,24.91,6.1
ORD1470,2025-04-15,C,Monterrey,Returning,Male,Audio,87.99,1,Cash,87.99,66.07,21.92,24.91,6.4
ORD1471,2025-04-16,B,Mexico City,New,Male,TV,85.08,1,Ewallet,85.08,63.88,21.199999999999996,24.92,5.6
ORD1472,2025-04-17,C,Monterrey,Returning,Female,TV,1255.96,2,Credit Card,2511.92,1886.13,625.79,24.91,5.2
ORD1473,2025-04-18,A,Guadalajara,New,Male,Audio,445.95,2,Credit Card,891.9,669.7,222.19999999999993,24.91,6.9
ORD1474,2025-04-19,B,Mexico City,Returning,Male,Gaming,801.21,1,Credit Card,801.21,601.61,199.60000000000002,24.91,5.6
ORD1475,2025-04-20,A,Mexico City,New,Male,Audio,483.15,4,Credit Card,1932.6,1451.14,481.4599999999998,24.91,5.7
ORD1476,2025-04-21,A,Guadalajara,New,Male,Accessories,1413.98,3,Credit Card,4241.94,3185.16,1056.7799999999997,24.91,7.9
ORD1477,2025-04-22,B,Guadalajara,New,Female,Laptop,425.98,3,Credit Card,1277.94,959.57,318.37,24.91,9.8
ORD1478,2025-04-23,A,Guadalajara,Returning,Female,Gaming,673.0,3,Cash,2019.0,1516.01,502.99,24.91,7.6
ORD1479,2025-04-24,C,Monterrey,Returning,Female,Smartphone,1315.46,4,Ewallet,5261.84,3950.98,1310.8600000000001,24.91,4.5
ORD1480,2025-04-25,A,Monterrey,New,Male,Accessories,1270.8,1,Ewallet,1270.8,954.21,316.5899999999999,24.91,4.5
ORD1481,2025-04-26,B,Mexico City,New,Male,Gaming,319.85,2,Credit Card,639.7,480.33,159.37000000000006,24.91,9.7
ORD1482,2025-04-27,B,Guadalajara,Returning,Female,Audio,1213.83,1,Ewallet,1213.83,911.43,302.4,24.91,5.8
ORD1483,2025-04-28,B,Mexico City,Returning,Male,Audio,714.37,4,Ewallet,2857.48,2145.61,711.8699999999999,24.91,4.6
ORD1484,2025-04-29,A,Mexico City,Returning,Male,Audio,750.3,2,Ewallet,1500.6,1126.76,373.8399999999999,24.91,7.6
ORD1485,2025-04-30,B,Mexico City,New,Female,Audio,243.55,4,Credit Card,974.2,731.5,242.70000000000005,24.91,7.7
ORD1486,2025-05-01,B,Mexico City,Returning,Female,Smartphone,166.87,3,Credit Card,500.61,375.89,124.72000000000003,24.91,7.9
ORD1487,2025-05-02,A,Guadalajara,New,Female,Accessories,1105.51,3,Ewallet,3316.53,2490.29,826.2400000000002,24.91,5.6
ORD1488,2025-05-03,C,Mexico City,Returning,Female,TV,769.87,4,Ewallet,3079.48,2312.3,767.1799999999998,24.91,4.1
ORD1489,2025-05-04,A,Guadalajara,New,Male,Laptop,683.43,2,Credit Card,1366.86,1026.34,340.52,24.91,9.8
ORD1490,2025-05-05,B,Guadalajara,Returning,Male,Smartphone,1107.79,2,Cash,2215.58,1663.62,551.96,24.91,5.5
ORD1491,2025-05-06,B,Monterrey,Returning,Female,Smartphone,1159.99,1,Ewallet,1159.99,871.01,288.98,24.91,8.1
ORD1492,2025-05-07,A,Guadalajara,Returning,Male,TV,280.42,3,Cash,841.26,631.68,209.58000000000004,24.91,8.2
ORD1493,2025-05-08,C,Monterrey,Returning,Female,TV,934.83,1,Ewallet,934.83,701.94,232.89,24.91,7.7
ORD1494,2025-05-09,B,Guadalajara,Returning,Female,Laptop,246.26,1,Cash,246.26,184.91,61.349999999999994,24.91,5.9
ORD1495,2025-05-10,B,Guadalajara,New,Male,Laptop,1139.49,4,Cash,4557.96,3422.45,1135.5100000000002,24.91,5.6
ORD1496,2025-05-11,B,Guadalajara,Returning,Female,TV,1002.58,4,Cash,4010.32,3011.24,999.0800000000004,24.91,7.6
ORD1497,2025-05-12,A,Monterrey,Returning,Male,Audio,1437.09,1,Credit Card,1437.09,1079.07,358.02,24.91,9.2
ORD1498,2025-05-13,B,Monterrey,Returning,Male,Smartphone,149.99,3,Cash,449.97,337.87,112.10000000000002,24.91,9.7
ORD1499,2025-05-14,C,Mexico City,New,Male,Gaming,132.73,4,Cash,530.92,398.65,132.26999999999998,24.91,4.6
